label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
2,0.7323020100593567,0.6750731468200684,0.7079680562019348,0.6242396831512451,0.7019184827804565,0.5436971187591553,0.7356656193733215,0.48810115456581116,0.7720439434051514,0.46700194478034973,0.6885193586349487,0.42539581656455994,0.7209113836288452,0.3963170349597931,0.717282235622406,0.47773391008377075,0.7113549113273621,0.49702683091163635,0.7312341332435608,0.4373985826969147,0.7624503970146179,0.4094182550907135,0.7495048642158508,0.501564085483551,0.7373977899551392,0.5031047463417053,0.7705901265144348,0.4580322802066803,0.7962843775749207,0.4484749436378479,0.7777881026268005,0.5320679545402527,0.7611656188964844,0.527908980846405,0.8017854690551758,0.4846435785293579,0.8198775053024292,0.4834234118461609,0.8018648624420166,0.5432695746421814,0.7847355604171753,0.545138955116272
2,0.7386897802352905,0.6109757423400879,0.7132909297943115,0.5513259768486023,0.7067044377326965,0.4657932221889496,0.74150550365448,0.40955960750579834,0.7792155146598816,0.39150384068489075,0.7000194787979126,0.34922561049461365,0.7302978038787842,0.31782233715057373,0.7261669635772705,0.3996467590332031,0.7199433445930481,0.4167786240577698,0.7412661910057068,0.36512231826782227,0.7722657918930054,0.3269388973712921,0.7584578990936279,0.4216196835041046,0.7463979721069336,0.42168760299682617,0.7787659168243408,0.3906314969062805,0.8059691190719604,0.3728552758693695,0.7850366234779358,0.4581852853298187,0.7670097947120667,0.45369887351989746,0.8069031834602356,0.422407865524292,0.82657790184021,0.4139103591442108,0.8071771264076233,0.47397270798683167,0.7883698344230652,0.47697657346725464
2,0.7409676313400269,0.6212067604064941,0.7174859046936035,0.5594539046287537,0.7133886218070984,0.46653425693511963,0.7455001473426819,0.40209826827049255,0.7844107151031494,0.376064270734787,0.7025558948516846,0.3595626950263977,0.7352195382118225,0.32822471857070923,0.7302379608154297,0.4009571969509125,0.7196204662322998,0.42483973503112793,0.7386902570724487,0.3758544623851776,0.7734388113021851,0.3412671685218811,0.7602598667144775,0.4299697279930115,0.7457083463668823,0.43306511640548706,0.7723067998886108,0.40174582600593567,0.8029924035072327,0.3840353488922119,0.7841024994850159,0.4615437686443329,0.767788827419281,0.45880788564682007,0.8003168702125549,0.4344688355922699,0.8239538669586182,0.4228628873825073,0.8078382015228271,0.47790059447288513,0.7913401126861572,0.4814833402633667
2,0.7432690858840942,0.5791879892349243,0.7197989821434021,0.5263559818267822,0.7132347226142883,0.44004201889038086,0.743621289730072,0.37143656611442566,0.7796545624732971,0.3425537347793579,0.7030226588249207,0.32262712717056274,0.7364721298217773,0.2866802513599396,0.7301887273788452,0.3653174042701721,0.7210240364074707,0.3896115720272064,0.7416804432868958,0.33989861607551575,0.7748261094093323,0.303861141204834,0.7589207887649536,0.3945489823818207,0.7474152445793152,0.39734435081481934,0.7769234776496887,0.366508424282074,0.8065173625946045,0.3477601706981659,0.7843953371047974,0.428526908159256,0.7689761519432068,0.42555201053619385,0.8076772689819336,0.4007096290588379,0.8279402256011963,0.3862002193927765,0.809646725654602,0.43989259004592896,0.7938846349716187,0.44241097569465637
2,0.7429296374320984,0.5721895098686218,0.7194228172302246,0.5204619765281677,0.7130816578865051,0.42903587222099304,0.740388810634613,0.3601939082145691,0.7775055170059204,0.33162832260131836,0.7021862268447876,0.3071511685848236,0.7349251508712769,0.27542704343795776,0.7299997210502625,0.35284847021102905,0.7214309573173523,0.3671365976333618,0.7402901649475098,0.323039174079895,0.772049069404602,0.2905191481113434,0.7568308115005493,0.3852963149547577,0.7461181879043579,0.3806375563144684,0.7753384113311768,0.3509170711040497,0.8045854568481445,0.3360642194747925,0.7830963134765625,0.4181373715400696,0.7692623734474182,0.4110032618045807,0.8065500855445862,0.3863590359687805,0.8273068070411682,0.3802565932273865,0.8089427351951599,0.43346086144447327,0.7931198477745056,0.43188565969467163
2,0.7519733905792236,0.5724852085113525,0.7292308807373047,0.5184153318405151,0.719423234462738,0.43605226278305054,0.7426594495773315,0.3674209713935852,0.7760571837425232,0.3349803388118744,0.7085959911346436,0.31626182794570923,0.7390518188476562,0.2794561982154846,0.733220636844635,0.35537341237068176,0.7254379391670227,0.37921959161758423,0.7466866374015808,0.33370453119277954,0.7770233750343323,0.2972249388694763,0.7622224688529968,0.3866361081600189,0.7523213624954224,0.39057424664497375,0.781939685344696,0.3609612286090851,0.8091496229171753,0.34080445766448975,0.7887446880340576,0.41917338967323303,0.7749878764152527,0.4183814823627472,0.8121657371520996,0.39680424332618713,0.831142246723175,0.3828110694885254,0.8138015270233154,0.43605098128318787,0.7988504767417908,0.43985313177108765
2,0.7570360898971558,0.5804553031921387,0.7317929267883301,0.5246289968490601,0.7259690761566162,0.4372444152832031,0.7557766437530518,0.3707897663116455,0.7921463251113892,0.34168997406959534,0.7193634510040283,0.32288849353790283,0.7494864463806152,0.2887253761291504,0.7412117719650269,0.36288776993751526,0.7329058051109314,0.3819620907306671,0.7586654424667358,0.34167158603668213,0.78587806224823,0.3074100613594055,0.7685186266899109,0.3956850469112396,0.7592177987098694,0.3955526649951935,0.7939218878746033,0.37043139338493347,0.81786048412323,0.35156625509262085,0.7959014177322388,0.4281769096851349,0.7835569381713867,0.42461979389190674,0.8242499828338623,0.40759655833244324,0.8407779335975647,0.390846312046051,0.8228666186332703,0.44394105672836304,0.8095507621765137,0.4484979510307312
2,0.7629109621047974,0.5956060886383057,0.7358440160751343,0.5399942994117737,0.7267335653305054,0.45009350776672363,0.7538160085678101,0.3763622045516968,0.7915825247764587,0.34617626667022705,0.7212404608726501,0.33608245849609375,0.7476680278778076,0.28968381881713867,0.7422630786895752,0.3660503923892975,0.7362998723983765,0.3884657025337219,0.7592983841896057,0.35456591844558716,0.7864313125610352,0.3068093955516815,0.7705860137939453,0.3998221755027771,0.7611168622970581,0.4038766324520111,0.7944097518920898,0.3826899528503418,0.8190656304359436,0.3509337306022644,0.7970256209373474,0.43463724851608276,0.7842431664466858,0.4370889961719513,0.8256341218948364,0.4200811982154846,0.8433143496513367,0.3971270024776459,0.8252435326576233,0.45406830310821533,0.811333179473877,0.46134012937545776
2,0.7653517723083496,0.6059878468513489,0.7393602728843689,0.5477381944656372,0.7289009690284729,0.4598381519317627,0.7544943690299988,0.38580653071403503,0.7913198471069336,0.35455524921417236,0.7204422354698181,0.3447762131690979,0.7479746341705322,0.2973936200141907,0.7441943883895874,0.37453314661979675,0.7378280758857727,0.3960416913032532,0.7599286437034607,0.36291080713272095,0.7862639427185059,0.31598421931266785,0.7719995379447937,0.40880823135375977,0.7624937891960144,0.4092886447906494,0.7966965436935425,0.39021944999694824,0.8201081156730652,0.35873210430145264,0.800578773021698,0.441494882106781,0.7879399061203003,0.43959254026412964,0.828330397605896,0.42671605944633484,0.8451238870620728,0.4015020430088043,0.8283640742301941,0.4588678181171417,0.814106822013855,0.4662846326828003
2,0.764447808265686,0.6162736415863037,0.7398692965507507,0.5591187477111816,0.7286142706871033,0.47722136974334717,0.7519332766532898,0.40586698055267334,0.7869813442230225,0.37373924255371094,0.7200052738189697,0.3580041527748108,0.7470830678939819,0.315809965133667,0.7431433796882629,0.39185982942581177,0.7362132668495178,0.41139721870422363,0.760572075843811,0.3754548728466034,0.785828173160553,0.32936039566993713,0.7726166248321533,0.4204842746257782,0.7629996538162231,0.4231242537498474,0.7977654337882996,0.4014310836791992,0.819537878036499,0.3744215965270996,0.8010302782058716,0.45499420166015625,0.7880463600158691,0.45334821939468384,0.8296070098876953,0.43629148602485657,0.8450651168823242,0.4140133559703827,0.8291423916816711,0.469806432723999,0.8146361708641052,0.476895809173584
